Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,District,Region
3530,AFR::UGA::Mubende,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Mubende,Central
3531,AFR::UGA::Mukono,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Mukono,Central
3532,AFR::UGA::Nakapiripirit,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Nakapiripirit,Northern
3533,AFR::UGA::Kyenjojo,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kyenjojo,Western
3534,AFR::UGA::Nakasongola,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Nakasongola,Central
3535,AFR::UGA::Namayingo,11/07/2016,17/07/2016,0,4,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,Namayingo,Eastern
3536,AFR::UGA::Kaliro,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kaliro,Eastern
3537,AFR::UGA::Nwoya,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Nwoya,Northern
3538,AFR::UGA::Nebbi,11/07/2016,17/07/2016,0,1,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,Nebbi,Northern
3539,AFR::UGA::Ngora,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Ngora,Eastern
3540,AFR::UGA::Mitooma,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Mitooma,Western
3541,AFR::UGA::Ntungamo,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Ntungamo,Western
3542,AFR::UGA::Otuke,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Otuke,Northern
3543,AFR::UGA::Zombo,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Zombo,Northern
3544,AFR::UGA::Oyam,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Oyam,Northern
3545,AFR::UGA::Pader,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Pader,Northern
3546,AFR::UGA::Pallisa,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Pallisa,Eastern
3547,AFR::UGA::Rakai,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Rakai,Central
3548,AFR::UGA::Ntoroko,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Ntoroko,Western
3549,AFR::UGA::Rukungiri,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Rukungiri,Western
3550,AFR::UGA::Sembabule,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Sembabule,Central
3551,AFR::UGA::Serere,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Serere,Eastern
3552,AFR::UGA::Rubirizi,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Rubirizi,Western
3553,AFR::UGA::Sironko,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Sironko,Eastern
3554,AFR::UGA::Soroti,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Soroti,Eastern
3555,AFR::UGA::Tororo,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Tororo,Eastern
3556,AFR::UGA::Wakiso,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Wakiso,Central
3557,AFR::UGA::Yumbe,11/07/2016,17/07/2016,0,0,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Yumbe,Northern
3558,AFR::UGA::Omoro,11/07/2016,17/07/2016,0,4,0,0.0,17/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,Omoro,Northern
3559,AFR::UGA,13/07/2015,19/07/2015,0,10,0,0.0,19/07/2015,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 0 deaths",JHU,Jinja,Eastern
3560,AFR::UGA::Dokolo,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Dokolo,Northern
3561,AFR::UGA::Adjumani,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Adjumani,Northern
3562,AFR::UGA::Agago,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Agago,Northern
3563,AFR::UGA::Alebtong,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Alebtong,Northern
3564,AFR::UGA::Abim,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Abim,Northern
3565,AFR::UGA::Amudat,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Amudat,Northern
3566,AFR::UGA::Amuria,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Amuria,Eastern
3567,AFR::UGA::Koboko,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Koboko,Northern
3568,AFR::UGA::Apac,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Apac,Northern
3569,AFR::UGA::Arua,18/07/2016,24/07/2016,1,6,0,16.7,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 1 deaths",JHU,Arua,Northern
3570,AFR::UGA::Budaka,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Budaka,Eastern
3571,AFR::UGA::Manafwa,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Manafwa,Eastern
3572,AFR::UGA::Bugiri,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Bugiri,Eastern
3573,AFR::UGA::Nsiika,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Buhweju,
3574,AFR::UGA::Buikwe,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Buikwe,Central
3575,AFR::UGA::Namutumba,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Namutumba,Eastern
3576,AFR::UGA::Bukomansimbi,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Bukomansimbi,Central
3577,AFR::UGA::Bududa,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Bududa,Eastern
3578,AFR::UGA::Bulambuli,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Bulambuli,Eastern
3579,AFR::UGA::Kiruhura,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kiruhura,Western
3580,AFR::UGA::Bundibugyo,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Bundibugyo,Western
3581,AFR::UGA::Bushenyi,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Bushenyi,Western
3582,AFR::UGA::Busia,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Busia,Eastern
3583,AFR::UGA::Bukedea,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Bukedea,Eastern
3584,AFR::UGA::Butambala,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Butambala,Central
3585,AFR::UGA::Buvuma,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Buvuma,Central
3586,AFR::UGA::Buyende,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Buyende,Eastern
3587,AFR::UGA::Kaabong,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kaabong,Northern
3588,AFR::UGA::Gomba,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Gomba,Central
3589,AFR::UGA::Gulu,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Gulu,Northern
3590,AFR::UGA::Hoima,18/07/2016,24/07/2016,0,21,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 21 cases, 0 deaths",JHU,Hoima,Western
3591,AFR::UGA::Buliisa,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Buliisa,Western
3592,AFR::UGA::Iganga,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Iganga,Eastern
3593,AFR::UGA::Ibanda,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Ibanda,Western
3594,AFR::UGA::Jinja,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Jinja,Eastern
3595,AFR::UGA::Amolatar,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Amolatar,Northern
3596,AFR::UGA::Kabale,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kabale,Western
3597,AFR::UGA::Kabarole,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kabarole,Western
3598,AFR::UGA::Kaberamaido,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kaberamaido,Western
3599,AFR::UGA::Kalangala,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kalangala,Central
3600,AFR::UGA::Kaliro,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kaliro,Eastern
3601,AFR::UGA::Kalungu,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kalungu,Central
3602,AFR::UGA::Kampala,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kampala,Central
3603,AFR::UGA::Kamuli,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kamuli,Eastern
3604,AFR::UGA::Kamwenge,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kamwenge,Western
3605,AFR::UGA::Kanungu,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kanungu,Western
3606,AFR::UGA::Kapchorwa,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kapchorwa,Eastern
3607,AFR::UGA::Kasese,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kasese,Western
3608,AFR::UGA::Katakwi,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Katakwi,Eastern
3609,AFR::UGA::Kayunga,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kayunga,Central
3610,AFR::UGA::Kibaale,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kibaale,Western
3611,AFR::UGA::Kiboga,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kiboga,Central
3612,AFR::UGA::Kibuku,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kibuku,Eastern
3613,AFR::UGA::Isingiro,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Isingiro,Western
3614,AFR::UGA::Buhweju,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Buhweju,Western
3615,AFR::UGA::Kisoro,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kisoro,Western
3616,AFR::UGA::Kitgum,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kitgum,Northern
3617,AFR::UGA::Amuru,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Amuru,Northern
3618,AFR::UGA::Kole,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kole,Northern
3619,AFR::UGA::Kotido,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
3620,AFR::UGA::Kumi,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kumi,Eastern
3621,AFR::UGA::Kween,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kween,Eastern
3622,AFR::UGA::Kyankwanzi,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kyankwanzi,Central
3623,AFR::UGA::Kiryandongo,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kiryandongo,Western
3624,AFR::UGA::Kyenjojo,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kyenjojo,Western
3625,AFR::UGA::Lamwo,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lamwo,Northern
3626,AFR::UGA::Lira,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
3627,AFR::UGA::Luuka,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Luuka,Eastern
3628,AFR::UGA::Luwero,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Luwero,Central
3629,AFR::UGA::Lwengo,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lwengo,Central
3630,AFR::UGA::Amuria,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Amuria,Eastern
3631,AFR::UGA::Butaleja,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Butaleja,Eastern
3632,AFR::UGA::Maracha,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Maracha,Northern
3633,AFR::UGA::Masaka,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Masaka,Central
3634,AFR::UGA::Masindi,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Masindi,Western
3635,AFR::UGA::Mayuge,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Mayuge,Eastern
3636,AFR::UGA::Mbale,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Mbale,Eastern
3637,AFR::UGA::Mbarara,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Mbarara,Western
3638,AFR::UGA::Kyegegwa,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kyegegwa,Western
3639,AFR::UGA::Mityana,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Mityana,Central
3640,AFR::UGA::Moroto,18/07/2016,24/07/2016,0,0,0,0.0,24/07/2016,19,JHU Cholera Database (UID: 5097),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
